1.000000000000000082e-05 1.968473701923258190e+01
1.059560179277617057e-05 2.090869560799803040e+01
1.122667773510813544e-05 2.220875056860546692e+01
1.189534067370320835e-05 2.358963955339040197e+01
1.260382929679727389e-05 2.505638817516959449e+01
1.335451562929900141e-05 2.661433444666556269e+01
1.414991297434575937e-05 2.826914824903599666e+01
1.499268432786047117e-05 3.002685207127526112e+01
1.588565129428052877e-05 3.189384282312511232e+01
1.683180353330958413e-05 3.387691508371820248e+01
1.783430876931909215e-05 3.598328575087812453e+01
1.889652339691211472e-05 3.822062015573417426e+01
2.002200371815584479e-05 4.059706005633663750e+01
2.121451784910631934e-05 4.312125327058027580e+01
2.247805833548725246e-05 4.580238519623518556e+01
2.381685551976160786e-05 4.865021234922894422e+01
2.523539170434765982e-05 5.167509772588540784e+01
2.673841615839949297e-05 5.488804846556677575e+01
2.833096101839323942e-05 5.830075529887131580e+01
3.001835813575592089e-05 6.192563405498153628e+01
3.180625692794118915e-05 6.577587166870327451e+01
3.370064329271931777e-05 6.986547422951346675e+01
3.570785964900462521e-05 7.420931784087704841e+01
3.783462617131932846e-05 7.882320264069215909e+01
4.008806328898464845e-05 8.372391012842511770e+01
4.247571552536902605e-05 8.892926405831615000e+01
4.500557675700497562e-05 9.445819393187471746e+01
4.768611697714474431e-05 1.003308019378746536e+02
5.052631065335679548e-05 1.065684374883424539e+02
5.353566677410729675e-05 1.131937747854825176e+02
5.672426068491977794e-05 1.202308932951707021e+02
6.010276782070387642e-05 1.277053627245688858e+02
6.368249944718585675e-05 1.356443376350511585e+02
6.747544053110699554e-05 1.440766557912553196e+02
7.149428986597576249e-05 1.530329383092194178e+02
7.575250258771920673e-05 1.625456952591939341e+02
8.026433522257173624e-05 1.726494478574134348e+02
8.504489341802686365e-05 1.833808531570718401e+02
9.011018251665017960e-05 1.947788279214798592e+02
9.547716114208065730e-05 2.068846794868376264e+02
1.011637979766207013e-04 2.197422632572379939e+02
1.071891319205128638e-04 2.333981401927629520e+02
1.135733358343105206e-04 2.479017265374033911e+02
1.203377840777590556e-04 2.633054529781512088e+02
1.275051240713012809e-04 2.796649697444146341e+02
1.350993521198027864e-04 2.970393446228105745e+02
1.431458937523478591e-04 3.154912381498791092e+02
1.516716888470924095e-04 3.350870929866961205e+02
1.607052818261638333e-04 3.558974030918974449e+02
1.702769172225901374e-04 3.779969606817102203e+02
1.804186409392071779e-04 4.014650491154339988e+02
1.911644075385703697e-04 4.263856600706243398e+02
2.025501939230666413e-04 4.528478509343519249e+02
2.146141197858405776e-04 4.809460489163802208e+02
2.273965752357927448e-04 5.107802410368929031e+02
2.409403560239526765e-04 5.424562101152703235e+02
2.552908068239516468e-04 5.760860135398791044e+02
2.704959730463137079e-04 6.117883502249625280e+02
