1.000000000000000082e-05 3.068107663467215218e+01
1.059560179277617057e-05 3.250947917539221521e+01
1.122667773510813544e-05 3.444683467271716637e+01
1.189534067370320835e-05 3.649964382018892906e+01
1.260382929679727389e-05 3.867478669853029771e+01
1.335451562929900141e-05 4.097955334405938999e+01
1.414991297434575937e-05 4.342166776171717402e+01
1.499268432786047117e-05 4.600931367949061723e+01
1.588565129428052877e-05 4.875116228226784187e+01
1.683180353330958413e-05 5.165640127918706526e+01
1.783430876931909215e-05 5.473476622323379104e+01
1.889652339691211472e-05 5.799657323754647109e+01
2.002200371815584479e-05 6.145275313097884862e+01
2.121451784910631934e-05 6.511488796393643952e+01
2.247805833548725246e-05 6.899524917254758805e+01
2.381685551976160786e-05 7.310683854402410020e+01
2.523539170434765982e-05 7.746343223887824081e+01
2.673841615839949297e-05 8.207962688038749377e+01
2.833096101839323942e-05 8.697088779850501794e+01
3.001835813575592089e-05 9.215360068967873985e+01
3.180625692794118915e-05 9.764512683821348560e+01
3.370064329271931777e-05 1.034638611431890212e+02
3.570785964900462521e-05 1.096292930500200242e+02
3.783462617131932846e-05 1.161620716422560520e+02
4.008806328898464845e-05 1.230840750144529068e+02
4.247571552536902605e-05 1.304184831791096428e+02
4.500557675700497562e-05 1.381898526537245004e+02
4.768611697714474431e-05 1.464241983115017547e+02
5.052631065335679548e-05 1.551490819448335969e+02
5.353566677410729675e-05 1.643937038671673747e+02
5.672426068491977794e-05 1.741889962062432460e+02
6.010276782070387642e-05 1.845677258760891277e+02
6.368249944718585675e-05 1.955646059526098952e+02
6.747544053110699554e-05 2.072164103173510341e+02
7.149428986597576249e-05 2.195620865143847311e+02
7.575250258771920673e-05 2.326428853086632955e+02
8.026433522257173624e-05 2.465025025905186169e+02
8.504489341802686365e-05 2.611872223469575260e+02
9.011018251665017960e-05 2.767460516782545596e+02
9.547716114208065730e-05 2.932308837745255801e+02
1.011637979766207013e-04 3.106966782793903690e+02
1.071891319205128638e-04 3.292016382808540698e+02
